MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,10175,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,490,None,0,935,1425,GasA,Gd,Y,,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,None,None,Other,None,2,576,None,None,Y,0,0,0,407,0,0,None,None,None,0,7,2008,WD,Normal,180500.0
160,FV,2645,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,649,None,0,321,970,GasA,Ex,Y,,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,None,None,Other,None,2,480,None,None,Y,115,0,0,0,0,0,None,None,None,0,8,2009,WD,Abnorml,172500.0
60,RL,11645,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,860,860,GasA,Ex,Y,,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,None,None,Other,None,2,565,None,None,Y,0,70,0,0,0,0,None,None,None,0,8,2006,WD,Normal,196500.0
60,RL,13682,Pave,None,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,Ex,TA,PConc,None,None,None,None,0,None,0,1410,1410,GasA,Ex,Y,,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,None,None,Other,None,3,641,None,None,Y,192,0,37,0,0,0,None,None,None,0,10,2006,New,Partial,438780.0
20,RL,7200,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,CBlock,None,None,None,None,632,None,0,148,780,GasA,Ex,Y,,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,1,352,None,None,Y,196,0,0,0,0,0,None,None,None,0,1,2008,WD,Normal,124900.0
20,RL,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,941,None,0,217,1158,GasA,Ex,Y,,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,None,None,Other,None,2,576,None,None,Y,0,50,0,0,0,0,None,None,None,0,5,2006,New,Partial,158000.0
75,RM,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,530,530,GasA,TA,N,,581,530,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,None,None,Other,None,1,288,None,None,N,0,0,144,0,0,0,None,None,None,0,3,2007,WD,Normal,101000.0
120,RL,6442,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,24,None,0,1346,1370,GasA,Ex,Y,,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,None,None,Other,None,2,484,None,None,Y,120,49,0,0,0,0,None,None,None,0,10,2007,WD,Normal,202500.0
70,RM,10300,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,576,576,GasA,Gd,Y,,902,808,0,1710,0,0,2,0,3,1,TA,9,Typ,0,None,None,Other,None,2,480,None,None,Y,12,11,64,0,0,0,None,None,None,0,4,2010,WD,Normal,140000.0
60,RL,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,739,None,0,318,1057,GasA,Ex,Y,,1057,977,0,2034,1,0,2,1,3,1,Gd,8,Typ,0,None,None,Other,None,2,645,None,None,Y,576,36,0,0,0,0,None,None,None,0,2,2009,WD,Normal,219500.0
60,RL,9591,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1143,1143,GasA,Ex,Y,,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,None,None,Other,None,3,852,None,None,Y,192,151,0,0,0,0,None,None,None,0,10,2007,WD,Normal,317000.0
20,RL,19900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,912,None,0,1035,1947,GasA,TA,Y,,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,None,None,Other,None,2,576,None,None,Y,301,0,0,0,0,0,None,None,None,0,7,2010,WD,Normal,180000.0
20,RL,10665,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,1013,None,0,440,1453,GasA,Ex,Y,,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,None,None,Other,None,2,558,None,None,Y,144,29,0,0,0,0,None,None,None,0,6,2007,WD,Normal,226000.0
30,RM,4608,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,Gd,CBlock,None,None,None,None,0,None,0,747,747,GasA,TA,Y,,747,0,0,747,0,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,1,220,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,80000.0
50,RL,15593,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,Other,SBrkr,Gd,TA,CBlock,None,None,None,None,603,None,0,701,1304,GasW,TA,Y,,1304,983,0,2287,0,0,2,0,3,1,TA,7,Typ,1,None,None,Other,None,2,667,None,None,Y,0,21,114,0,0,0,None,None,None,0,7,2006,WD,Normal,225000.0
20,RL,13651,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,Gd,CBlock,None,None,None,None,1880,None,0,343,2223,GasA,Ex,Y,,2223,0,0,2223,1,0,2,0,3,1,TA,8,Typ,2,None,None,Other,None,2,516,None,None,Y,300,0,0,0,0,0,None,None,None,0,2,2007,WD,Normal,244000.0
20,RL,7599,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,565,None,0,280,845,GasA,TA,Y,,845,0,0,845,1,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,2,360,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,129500.0
60,RL,10141,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,832,832,GasA,Gd,Y,,885,833,0,1718,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,427,None,None,Y,0,94,0,0,291,0,None,None,None,0,12,2009,WD,Normal,185000.0
20,RL,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,320,None,362,404,1086,GasA,Gd,Y,,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,0,None,None,Other,None,2,490,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,144900.0
50,RM,5790,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,Gd,CBlock,None,None,None,None,0,None,0,840,840,GasA,Gd,N,,840,765,0,1605,0,0,2,0,3,2,TA,8,Typ,0,None,None,Other,None,1,379,None,None,Y,0,0,202,0,0,0,None,None,None,0,5,2010,WD,Normal,107400.0
180,RM,1596,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,462,None,0,0,462,GasA,TA,Y,,526,462,0,988,1,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,1,297,None,None,Y,120,101,0,0,0,0,None,None,None,0,11,2009,WD,Normal,91000.0
20,RL,8475,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,228,None,0,724,952,GasA,Ex,Y,,952,0,0,952,0,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,1,283,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Normal,135750.0
50,RM,8635,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,336,None,41,295,672,GasA,TA,Y,,1072,213,0,1285,1,0,1,0,2,1,TA,6,Min1,0,None,None,Other,None,1,240,None,None,Y,0,0,0,0,0,0,None,None,None,0,1,2008,WD,Normal,127000.0
90,RL,10778,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,1768,1768,GasA,TA,N,,1768,0,0,1768,0,0,2,0,4,2,TA,8,Typ,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,136500.0
50,RM,10440,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,440,440,GasA,Gd,Y,,682,548,0,1230,0,0,1,1,2,1,TA,5,Typ,0,None,None,Other,None,2,440,None,None,Y,74,0,128,0,0,0,None,None,None,0,5,2009,WD,Normal,110000.0
60,RL,13000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,Gd,CBlock,None,None,None,None,448,None,0,448,896,GasA,TA,Y,,1182,960,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,None,None,Other,None,1,509,None,None,Y,0,72,0,0,252,0,None,None,None,0,6,2009,WD,Normal,193500.0
120,RM,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,Gd,PConc,None,None,None,None,1201,None,0,36,1237,GasA,Ex,Y,,1337,0,0,1337,1,0,2,0,2,1,TA,5,Typ,0,None,None,Other,None,2,405,None,None,Y,0,199,0,0,0,0,None,None,None,0,3,2006,WD,Normal,153500.0
20,RL,10206,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,33,None,0,1530,1563,GasA,Ex,Y,,1563,0,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,None,None,Other,None,3,758,None,None,Y,144,99,0,0,0,0,None,None,None,0,10,2008,WD,Normal,245000.0
20,RL,8892,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,1065,1065,GasA,Gd,Y,,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,None,None,Other,None,2,461,None,None,Y,74,0,0,0,0,0,None,None,None,0,7,2007,COD,Normal,126500.0
80,RL,8530,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,384,384,GasA,Gd,Y,,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,400,None,None,Y,120,72,0,0,0,0,None,None,None,700,5,2009,WD,Normal,168500.0
60,RL,16059,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,Other,SBrkr,Gd,TA,CBlock,None,None,None,None,0,None,0,1288,1288,GasA,Ex,Y,,1301,1116,0,2417,0,0,2,1,4,1,Gd,9,Typ,1,None,None,Other,None,2,462,None,None,Y,127,82,0,0,0,0,None,None,None,0,4,2006,WD,Normal,260000.0
60,RL,11911,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,684,684,GasA,Ex,Y,,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,None,None,Other,None,2,400,None,None,Y,100,38,0,0,0,0,None,None,None,0,3,2009,WD,Normal,174000.0
160,FV,3951,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,612,612,GasA,Ex,Y,,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,None,None,Other,None,2,528,None,None,Y,0,234,0,0,0,0,None,None,None,0,6,2009,New,Partial,164500.0
50,C (all),8470,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,Other,SBrkr,Fa,Fa,CBlock,None,None,None,None,0,None,0,1013,1013,GasA,TA,N,,1013,0,513,1526,0,0,1,0,2,1,Fa,6,Typ,0,None,None,Other,None,0,0,None,None,N,0,0,156,0,0,0,None,None,None,0,10,2009,ConLD,Abnorml,85000.0
20,RL,8070,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,588,None,0,402,990,GasA,Ex,Y,,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,123600.0
20,RL,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,Other,SBrkr,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,2,420,None,None,Y,0,29,0,0,0,0,None,None,None,0,7,2006,WD,Normal,109900.0
20,RL,8500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,CBlock,None,None,None,None,600,None,0,635,1235,GasA,TA,Y,,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,None,None,Other,None,2,480,None,None,Y,0,0,0,0,0,0,None,None,None,0,12,2006,WD,Abnorml,98600.0
30,RL,13360,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,Gd,BrkTil,None,None,None,None,713,None,0,163,876,GasA,Ex,Y,,964,0,0,964,1,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,2,432,None,None,Y,0,0,44,0,0,0,None,None,None,0,8,2009,WD,Normal,163500.0
190,C (all),7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,1046,None,0,168,1214,GasW,Ex,N,,1260,1031,0,2291,0,1,2,0,4,2,TA,9,Typ,1,None,None,Other,None,2,506,None,None,Y,0,0,0,0,99,0,None,None,None,0,11,2007,WD,Normal,133900.0
60,RL,9337,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,Gd,PConc,None,None,None,None,648,None,0,176,824,GasA,Ex,Y,,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,None,None,Other,None,2,684,None,None,Y,0,162,0,0,0,0,None,None,None,0,5,2007,WD,Normal,204750.0
60,RL,9765,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Ex,Gd,PConc,None,None,None,None,310,None,0,370,680,GasA,Gd,Y,,680,790,0,1470,0,0,2,1,3,1,TA,6,Typ,1,None,None,Other,None,2,420,None,None,Y,232,63,0,0,0,0,None,None,None,480,4,2009,WD,Normal,185000.0
20,RL,10264,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,1162,None,0,426,1588,GasA,Ex,Y,,1588,0,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,None,None,Other,None,2,472,None,None,Y,158,29,0,0,0,0,None,None,None,0,8,2006,WD,Normal,214000.0
20,RL,10921,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,CBlock,None,None,None,None,520,None,0,440,960,GasA,TA,Y,,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,None,None,Other,None,1,432,None,None,P,120,0,0,0,0,0,None,None,None,0,5,2007,WD,Normal,94750.0
30,RL,10625,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,108,None,0,350,458,GasA,Fa,N,,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,1,366,None,None,Y,0,0,77,0,0,0,None,None,None,400,5,2010,COD,Abnorml,83000.0
20,RL,9320,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,569,None,0,381,950,GasA,Fa,Y,,1225,0,0,1225,1,0,1,1,3,1,TA,6,Typ,0,None,None,Other,None,0,0,None,None,Y,352,0,0,0,0,0,None,None,None,400,1,2010,WD,Normal,128950.0
20,RL,10603,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,PConc,None,None,None,None,1200,None,0,410,1610,GasA,Gd,Y,,1610,0,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,None,None,Other,None,2,480,None,None,Y,168,68,0,0,0,0,None,None,None,0,2,2010,WD,Normal,205000.0
60,RL,9206,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,Gd,TA,CBlock,None,None,None,None,0,None,0,741,741,GasA,TA,Y,,977,755,0,1732,0,0,2,1,3,1,Gd,7,Typ,1,None,None,Other,None,2,476,None,None,Y,192,46,0,0,0,0,None,None,None,0,6,2010,WD,Normal,178000.0
90,RL,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,Fa,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,None,None,Other,None,2,410,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Alloca,118964.0
20,RL,10402,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,1226,1226,GasA,Ex,Y,,1226,0,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,None,None,Other,None,3,740,None,None,Y,0,36,0,0,0,0,None,None,None,0,5,2010,WD,Normal,198900.0
50,RM,7758,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,Other,SBrkr,TA,Fa,PConc,None,None,None,None,224,None,0,816,1040,GasA,Ex,Y,,1226,592,0,1818,0,0,1,1,4,1,TA,7,Typ,2,None,None,Other,None,1,240,None,None,Y,0,0,0,0,184,0,None,None,None,0,6,2007,WD,Normal,169500.0
60,FV,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1053,1053,GasA,Ex,Y,,1053,939,0,1992,0,0,2,1,3,1,Gd,9,Typ,1,None,None,Other,None,2,648,None,None,Y,140,45,0,0,0,0,None,None,None,0,8,2008,WD,Normal,250000.0
30,RM,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,641,641,GasA,Gd,Y,,1047,0,0,1047,0,0,1,0,2,1,TA,6,Typ,0,None,None,Other,None,1,273,None,None,N,0,0,0,0,0,0,None,None,None,450,8,2007,WD,Normal,100000.0
20,RM,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,104,None,169,516,789,GasA,Ex,Y,,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,1,250,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Partial,115000.0
50,RM,8500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,793,793,GasW,TA,N,,997,520,0,1517,0,0,2,0,3,1,Fa,7,Typ,0,None,None,Other,None,0,0,None,None,N,0,0,144,0,0,0,None,None,None,0,8,2007,WD,Normal,115000.0
20,RL,11751,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,705,None,0,1139,1844,GasA,Ex,Y,,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,None,None,Other,None,2,546,None,None,Y,0,122,0,0,0,0,None,None,None,0,1,2010,COD,Normal,190000.0
50,RL,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,444,None,0,550,994,GasA,Gd,Y,,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,None,None,Other,None,1,325,None,None,Y,182,0,0,0,0,0,None,None,None,0,10,2006,WD,Normal,136900.0
80,RL,7750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,250,None,0,134,384,GasA,Ex,Y,,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,400,None,None,Y,180,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,180000.0
60,RL,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,984,None,0,280,1264,GasA,Ex,Y,,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,Typ,1,None,None,Other,None,3,792,None,None,Y,120,184,0,0,168,0,None,None,None,0,10,2007,New,Partial,383970.0
